,Lmt,Lmr,Llk,Rt,Rr
0,-1.1520083348488173,0.7045430036364317,2.4819144770467974,-17.64627582514802,10.755737706006604
1,2.899964147919346,-0.02754469927307629,12.23496884256487,51.79663680828289,14.195897067957555
2,2.1117195589589466,3.1833370341855876,1.9921627238835817,40.53222899991194,49.05081330988781
3,5.916181584330722,0.9973007286790783,10.51647293661531,103.25275470391614,21.651271079016297
4,4.989150888060503,-0.15390242905829027,8.249573166738209,68.65360544596633,-0.2648038337937904
5,0.28715343901744916,2.177277701840875,0.864322579662717,4.854857319627652,27.994222538452348
6,3.534673339085658,5.705546784542712,5.066427174638649,105.05490100567572,123.83681939713868
7,-0.5068289521016298,2.200757209819881,-0.8777976441228881,-2.455359928724723,25.040493541056055
8,1.735252719465673,1.3408929993341703,6.932411970952186,14.669347242063353,16.755131268174527
9,4.193699790709684,0.3144611591771243,7.93409305806702,46.17660286502505,9.943388938315794
10,-0.9528853070999149,-0.3525994280598553,2.4650423436420272,-25.272475011021772,11.628510823100305
11,1.949299019690973,1.049416932722225,4.305085843566259,27.396710435310922,26.24353398273864
12,-1.2943859960104411,1.7308997083849935,1.3026595549585012,-28.367030331275227,12.793215110154206
13,2.4583717393752353,4.315216337402403,5.772140819222999,43.34455609351331,80.0317354265475
14,0.47877885396207026,1.0959103012352942,3.672881895559378,3.669343333048502,23.88422517616412
15,-1.5796059799275186,0.6475368723252224,-1.4462452153221899,-21.904141398755502,2.648563784385583
16,-0.8995409650986635,1.4250112780310837,2.217864234036285,-20.704839576428373,10.187168357464692
17,1.029921357914295,1.3312941253620016,1.5010333254670285,16.61750594875076,28.632683734772698
18,2.0508021245946715,-1.780479539727146,10.582845660379627,22.21382088186512,-19.80459542982771
19,1.3581743995596791,1.0921618784005227,2.7834266880046954,11.487468168393766,10.863864529791492
20,0.7270805650226437,1.9447694134345237,5.8659248890740505,21.697111201061347,43.887061555905866
21,3.0307016810464793,-1.4525368359719733,8.800159281110721,30.2834368384553,-10.386403385095418
22,-0.0891445258740848,-0.7985103109787712,3.485138420745935,-3.7517259486923145,-6.514920059080943
23,2.909751358599268,1.8903456929140041,6.720068556922662,41.50070817077882,28.803007801712088
24,-0.8268349468883439,0.3570481653213204,0.7511184393957346,-12.987787082087086,-0.9543736125926845
25,-1.970613596273567,-1.4897934145895537,1.7690409510320018,-31.85734907573286,-22.432221237121865
26,5.790990944923876,2.4750242178684423,7.645568292265565,109.19454827788864,66.55901640826424
27,4.790443694932323,2.04226009455758,7.625562004415244,94.52913955769077,42.0876216371014
28,0.11352011583801744,0.006681141590231976,0.6746220696569467,2.042943620998925,2.322647944668693
29,3.362587439830322,2.9210552258739204,4.867102318503527,60.423456659857436,57.37865359760895
30,5.144203240922027,1.2688285459052608,9.42809773381395,69.20327228479765,52.307221581701384
31,0.1729619058055698,-0.6839381437210972,3.671241018973742,4.027149866236424,-16.869844690298162
32,6.9195525328592975,4.254290507763274,8.322346959781182,119.43874888204903,97.20451489735586
33,1.2915855317732348,0.5811454812036778,5.441732244605769,13.279523990391484,16.27523423641287
34,0.29699289197644135,1.108265048601351,2.7971369804690234,13.101593316338864,6.935832173675078
35,-1.3557925608860482,-1.4902875642444258,-0.03623186933303138,-26.61763839067036,-26.209703888674156
36,0.7883999023050936,-0.30206001968259305,6.18413406124901,-1.14174806272685,0.010286129234179006
37,5.843719334908858,2.628328842914692,8.358973893426509,99.64708152116968,67.69008417347277
38,2.262851026404062,2.5398104264136165,1.094554755919883,55.47404262035432,52.83498722090594
39,7.6226484180409,4.350374679987307,8.854667497254487,157.48256931774088,80.13779202492236
40,3.037535838581806,2.889933071500544,2.569439003550639,70.90832542062908,56.09455068335003
41,0.3301767652686024,-0.20934463571044035,3.5066602907553914,-10.62482040998296,1.804634310883306
42,2.4748010627558363,1.1421479903341052,7.733826679802127,63.77034951634167,22.628049988079933
43,-1.8571086416402984,-0.40955545855896364,1.1674766413549076,-25.468269438008836,-17.631222842236102
44,0.6491712083998835,1.1499777340890993,5.320854854070321,20.257762714080638,13.206495659461565
45,0.8423069826288285,1.7948078679699713,-0.8834506994348053,17.361726888896392,27.697475572390612
46,3.4774813611176185,2.130566182762358,6.349865059520397,69.96886687955993,53.70878081100355
47,1.4893332973803484,0.49366673405034106,1.0606483819297419,31.137305849764484,11.72467888010361
48,1.1385473850226724,4.4365868995323785,2.9569233645580426,50.187572814831164,101.43782132030299
49,1.8734181195100184,2.7752441776392867,3.8847237414617073,29.04716430345627,53.57140243665197
50,1.3288919819935558,2.187767008299094,3.371836437219767,44.851143196488295,49.155215445194074
51,2.3707251546995596,3.4574914863741872,1.1351775905800767,52.87542114467894,60.21844096187059
52,1.3631552165101524,2.2962153883099043,5.763242611547888,33.580068280823134,68.20969793218386
53,-1.4055473222067856,-0.2930816587663007,1.626118365942419,-26.386844128135525,8.970449215256066
54,3.7730712528155452,2.7078135698888146,4.64776517851325,79.87507326705783,70.42234843525061
55,-0.934959957228435,-0.40955342953704005,6.017108646448668,-13.734802295102385,-7.562962951489605
56,0.5767081571480862,3.4977791862405043,1.3273289795145864,19.718210203394822,50.58490693912304
57,0.6948737358838544,2.972427938167416,-2.371924229218999,21.848435299980874,51.35245849333736
58,6.822115324954193,4.878995884581189,9.763956488087539,131.05337414631245,114.3552553057727
59,6.0946003253113314,0.9842624138844016,6.902675918562899,129.44308027392822,39.770270745344504
60,1.9708047507596913,3.4763733283976737,5.5806036508350125,41.059881237361566,66.86170346584471
61,2.912448653646485,3.935632215117911,3.7058670868221966,56.918526118336274,66.06028266811002
62,-1.8773751485264694,1.1074958681145393,0.44725412786891594,-41.013421040637155,9.708285103473932
63,-0.3913502582141637,-0.6009152715120257,4.391682434695198,-13.533128805361413,-10.684702715662937
64,1.5442784615026721,1.0191083211327598,2.8897972438538484,39.19705673541606,32.696498222472684
65,2.0707982473914304,1.4062473965559532,6.3951743606608815,34.00699001631332,39.435570562993014
66,3.5211999714698576,3.5958314232177555,5.8493323356225835,59.20337469724507,59.9642064379561
67,2.4410934280580703,1.221639642829931,4.049440773731817,41.35766862394509,35.325677177210395
68,-0.4674475011364219,0.22449871840645746,0.36177897409822113,-1.304259170242651,0.16503040113736134
69,0.2472206702865544,-1.9710185006858325,5.685621753366995,-5.412928169378227,-26.526672730668054
70,2.7353058961103747,2.6733643686859025,8.60564183603384,38.02391809860502,35.000126442209364
71,3.66264099586643,2.2059173330047113,9.382502480204552,63.28201702424655,44.68088892456485
72,5.4865825931689205,0.6530992430379587,6.822583606103146,114.64653691337689,34.417403225581914
73,-0.461170436870202,1.0178116766471421,3.00808801890083,-11.243619019103877,5.935490766598146
74,0.01257417539695802,2.9099695801820493,0.5486873529990166,9.128757063766137,50.92224722884006
75,3.4525875650803024,-1.4184427368338823,6.810475606675746,48.74307290949658,-7.375656077090459
76,3.599672952957841,0.32810045618271216,7.412473580472721,51.109587522214355,11.970111932044318
77,3.634135332316488,3.4200033104614276,5.969865620331728,65.17228935638543,60.21744969504533
78,1.427733123631543,2.7401486172108447,1.7508743893851653,26.836819514680073,46.45879581196031
79,1.152880253693119,4.110776895143094,1.422282172675391,27.36006819076489,71.19896950033969
80,0.8737021798602946,4.2801269746480015,0.12896501595948814,50.095535288063864,100.46788894047324
81,4.242464640157848,2.7600179355915198,5.455178693379445,81.14327264937673,54.275048216492685
82,1.0305719144670615,1.3847742856940946,4.0797624800654715,20.124487857524993,25.46050063838253
83,2.184161077805379,3.394270093948548,3.4631020932963548,55.47929630302142,71.3020718925129
84,5.906868317580594,1.8346096130441556,9.416519718683746,110.01922463931663,60.61575866344119
85,0.5033265692882622,0.40237540414066547,-0.914551371963146,3.545169251380385,13.339642824024123
